sentence_key	texte_expe	item	type-de-phrase	audio_type	list	spk_sex	spk_id	num_syll	stim_num	wh-type	presence-eske	The Voice Contest	wh-in-situ-final	func-wh	OK_praat_seg	neg	texte	OK_Expe_perception	dossier-brat	OLDsentence_key	nombre-de-mots	pos-wh	quality-wh	rheto-wh	subj-DP	subj-clit	subj-ce	nombre-subj	inverted-subj	comp	nombre-comp	lex-restr	partitif	est-ce-que	nombre_verbes	flexion-et	type-de-verbe-et	extraction-site	notes	partie-a-enlever	nombre-partie-a-enlever-mots	nombre-mots-a-enlever	dislocation-droite	attention-dernier-mot	fin-partie-enlever	locuteur	texte_turn_brut	spk_age	OLD_sentence_key
188-we-CL-FI-FI-0-11-MR-F-quel_méchant_coupable_le_juge_a_condamné	quel méchant coupable le juge a condamné ?	68	wh-ex-situ	clair	FI	F	MR	11	188																																								188-we-CL-FI-FI-0-11-MR-F-quel_méchant_coupable_le_juge_a_condamné
189-we-CL-FI-FI-0-9-MR-F-quelle_fabuleuse_jupe_elle_a_achetée	quelle fabuleuse jupe elle a achetée ?	69	wh-ex-situ	clair	FI	F	MR	9	189																																								189-we-CL-FI-FI-0-9-MR-F-quelle_fabuleuse_jupe_elle_a_achetée
190-we-DE-FI-FI-0-12-MR-F-quel_excellent_dessert_paul_a_apporté	quel excellent dessert Paul a apporté ?	70	wh-ex-situ	delex	FI	F	MR	12	190																																								190-we-DE-FI-FI-0-12-MR-F-quel_excellent_dessert_paul_a_apporté
191-we-DE-FI-FI-0-12-MR-F-quel_magnifique_bal_pauline_a_organisé	quel magnifique bal Pauline a organisé ?	71	wh-ex-situ	delex	FI	F	MR	12	191																																								191-we-DE-FI-FI-0-12-MR-F-quel_magnifique_bal_pauline_a_organisé
192-we-DE-FI-FI-0-8-MR-F-quelle_voiture_énorme_il_désire	quelle voiture énorme il désire ?	72	wh-ex-situ	delex	FI	F	MR	8	192																																								192-we-DE-FI-FI-0-8-MR-F-quelle_voiture_énorme_il_désire
193-we-OR-FI-FI-0-11-MR-F-quel_agréable_paysage_il_a_peint	quel agréable paysage il a peint ?	73	wh-ex-situ	orig	FI	F	MR	11	193																																								193-we-OR-FI-FI-0-11-MR-F-quel_agréable_paysage_il_a_peint
194-we-OR-FI-FI-0-8-MR-F-quel_merveilleux_homme_est_parti	quel merveilleux homme est parti ?	74	wh-ex-situ	orig	FI	F	MR	8	194																																								194-we-OR-FI-FI-0-8-MR-F-quel_merveilleux_homme_est_parti
195-we-CL-FI-FI-0-14-MT-F-quel_étudiant_intelligent_a_écrit_ce_devoir	quel étudiant intelligent a écrit ce devoir ?	75	wh-ex-situ	clair	FI	F	MT	14	195																																								195-we-CL-FI-FI-0-14-MT-F-quel_étudiant_intelligent_a_écrit_ce_devoir
196-we-CL-FI-FI-0-11-MT-F-quel_gentil_garçon_a_envoyé_cette_lettre	quel gentil garçon a envoyé cette lettre ?	76	wh-ex-situ	clair	FI	F	MT	11	196																																								196-we-CL-FI-FI-0-11-MT-F-quel_gentil_garçon_a_envoyé_cette_lettre
197-we-CL-FI-FI-0-12-MT-F-quel_objet_utile_l_artisan_a_fabriqué	quel objet utile l’artisan a fabriqué ?	77	wh-ex-situ	clair	FI	F	MT	12	197																																								197-we-CL-FI-FI-0-12-MT-F-quel_objet_utile_l_artisan_a_fabriqué
198-we-DE-FI-FI-0-11-MT-F-quel_ancien_cinéma_la_ville_a_détruit	quel ancien cinéma la ville a détruit ?	78	wh-ex-situ	delex	FI	F	MT	11	198																																								198-we-DE-FI-FI-0-11-MT-F-quel_ancien_cinéma_la_ville_a_détruit
199-we-DE-FI-FI-0-10-MT-F-quelle_grande_footballeuse_a_marqué_ce_but	quelle grande footballeuse a marqué ce but ?	79	wh-ex-situ	delex	FI	F	MT	10	199																																								199-we-DE-FI-FI-0-10-MT-F-quelle_grande_footballeuse_a_marqué_ce_but
200-we-OR-FI-FI-0-12-MT-F-quel_charmant_garçon_caroline_a_invité	quel charmant garçon Caroline a invité ?	80	wh-ex-situ	orig	FI	F	MT	12	200																																								200-we-OR-FI-FI-0-12-MT-F-quel_charmant_garçon_caroline_a_invité
201-we-OR-FI-FI-0-11-MT-F-quelle_boîte_adorable_l_artiste_a_fabriquée	quelle boîte adorable l’artiste a fabriquée ?	81	wh-ex-situ	orig	FI	F	MT	11	201																																								201-we-OR-FI-FI-0-11-MT-F-quelle_boîte_adorable_l_artiste_a_fabriquée
202-we-OR-FI-FI-0-10-MT-F-quelle_femme_superbe_oscar_veut_embrasser	quelle femme superbe Oscar veut embrasser ?	82	wh-ex-situ	orig	FI	F	MT	10	202																																								202-we-OR-FI-FI-0-10-MT-F-quelle_femme_superbe_oscar_veut_embrasser
203-we-CL-FI-FI-0-11-SI-M-quel_chaton_mignon_charlotte_a_adopté	quel chaton mignon Charlotte a adopté ?	83	wh-ex-situ	clair	FI	M	SI	11	203																																								203-we-CL-FI-FI-0-11-SI-M-quel_chaton_mignon_charlotte_a_adopté
204-we-CL-FI-FI-0-10-SI-M-quel_livre_parfait_marc_a_terminé	quel livre parfait Marc a terminé ?	84	wh-ex-situ	clair	FI	M	SI	10	204																																								204-we-CL-FI-FI-0-10-SI-M-quel_livre_parfait_marc_a_terminé
205-we-CL-FI-FI-0-11-SI-M-quelle_violente_tempête_a_détruit_la_maison	quelle violente tempête a détruit la maison ?	85	wh-ex-situ	clair	FI	M	SI	11	205																																								205-we-CL-FI-FI-0-11-SI-M-quelle_violente_tempête_a_détruit_la_maison
206-we-DE-FI-FI-0-10-SI-M-quelle_minuscule_statuette_le_sage_adore	quelle minuscule statuette le sage adore ?	86	wh-ex-situ	delex	FI	M	SI	10	206																																								206-we-DE-FI-FI-0-10-SI-M-quelle_minuscule_statuette_le_sage_adore
207-we-DE-FI-FI-0-9-SI-M-quelle_peinture_somptueuse_ils_ont_achetée	quelle peinture somptueuse ils ont achetée ?	87	wh-ex-situ	delex	FI	M	SI	9	207																																								207-we-DE-FI-FI-0-9-SI-M-quelle_peinture_somptueuse_ils_ont_achetée
208-we-OR-FI-FI-0-10-SI-M-quel_joli_bureau_martin_a_construit	quel joli bureau Martin a construit ?	88	wh-ex-situ	orig	FI	M	SI	10	208																																								208-we-OR-FI-FI-0-10-SI-M-quel_joli_bureau_martin_a_construit
209-we-OR-FI-FI-0-11-SI-M-quelle_femme_époustouflante_il_va_épouser	quelle femme époustouflante il va épouser ?	89	wh-ex-situ	orig	FI	M	SI	11	209																																								209-we-OR-FI-FI-0-11-SI-M-quelle_femme_époustouflante_il_va_épouser
210-we-OR-FI-FI-0-9-SI-M-quelle_haute_tour_il_a_escaladé	quelle haute tour il a escaladé ?	90	wh-ex-situ	orig	FI	M	SI	9	210																																								210-we-OR-FI-FI-0-9-SI-M-quelle_haute_tour_il_a_escaladé
211-ex-CL-FI-FI-0-10-LU-M-quel_chien_minuscule_il_a_caressé	quel chien minuscule il a caressé !	91	wh-exclamative	clair	FI	M	LU	10	211																																								211-ex-CL-FI-FI-0-10-LU-M-quel_chien_minuscule_il_a_caressé
212-ex-CL-FI-FI-0-13-LU-M-quel_grandiose_évènement_françoise_a_organisé	quel grandiose évènement Françoise a organisé !	92	wh-exclamative	clair	FI	M	LU	13	212																																								212-ex-CL-FI-FI-0-13-LU-M-quel_grandiose_évènement_françoise_a_organisé
213-ex-CL-FI-FI-0-9-LU-M-quel_superbe_tableau_pierre_a_peint	quel superbe tableau Pierre a peint !	93	wh-exclamative	clair	FI	M	LU	9	213																																								213-ex-CL-FI-FI-0-9-LU-M-quel_superbe_tableau_pierre_a_peint
214-ex-DE-FI-FI-0-8-LU-M-quel_homme_grand_sophie_a_battu	quel homme grand Sophie a battu !	94	wh-exclamative	delex	FI	M	LU	8	214																																								214-ex-DE-FI-FI-0-8-LU-M-quel_homme_grand_sophie_a_battu
215-ex-DE-FI-FI-0-11-LU-M-quel_somptueux_opéra_ils_ont_programmé	quel somptueux opéra ils ont programmé !	95	wh-exclamative	delex	FI	M	LU	11	215																																								215-ex-DE-FI-FI-0-11-LU-M-quel_somptueux_opéra_ils_ont_programmé
216-ex-OR-FI-FI-0-11-LU-M-quelle_fille_gentille_l_instituteur_a_grondée	quelle fille gentille l’instituteur a grondée !	96	wh-exclamative	orig	FI	M	LU	11	216																																								216-ex-OR-FI-FI-0-11-LU-M-quelle_fille_gentille_l_instituteur_a_grondée
217-ex-OR-FI-FI-0-12-LU-M-quelle_salle_magnifique_la_mairie_a_décorée	quelle salle magnifique la mairie a décorée !	97	wh-exclamative	orig	FI	M	LU	12	217																																								217-ex-OR-FI-FI-0-12-LU-M-quelle_salle_magnifique_la_mairie_a_décorée
218-ex-OR-FI-FI-0-11-LU-M-quelle_utile_inspiration_il_m_a_donnée	quelle utile inspiration il m’a donnée !	98	wh-exclamative	orig	FI	M	LU	11	218																																								218-ex-OR-FI-FI-0-11-LU-M-quelle_utile_inspiration_il_m_a_donnée
219-ex-CL-FI-FI-0-14-MR-F-quel_enthousiaste_musicien_a_enregistré_l_album	quel enthousiaste musicien a enregistré l’album !	99	wh-exclamative	clair	FI	F	MR	14	219																																								219-ex-CL-FI-FI-0-14-MR-F-quel_enthousiaste_musicien_a_enregistré_l_album
220-ex-CL-FI-FI-0-12-MR-F-quelle_balade_agréable_ils_ont_organisée	quelle balade agréable ils ont organisée !	100	wh-exclamative	clair	FI	F	MR	12	220																																								220-ex-CL-FI-FI-0-12-MR-F-quelle_balade_agréable_ils_ont_organisée
221-ex-CL-FI-FI-0-9-MR-F-quelle_maison_jolie_ils_ont_trouvée	quelle maison jolie ils ont trouvée !	101	wh-exclamative	clair	FI	F	MR	9	221																																								221-ex-CL-FI-FI-0-9-MR-F-quelle_maison_jolie_ils_ont_trouvée
222-ex-DE-FI-FI-0-10-MR-F-quel_époustouflant_spectacle_ils_ont_vu	quel époustouflant spectacle ils ont vu !	102	wh-exclamative	delex	FI	F	MR	10	222																																								222-ex-DE-FI-FI-0-10-MR-F-quel_époustouflant_spectacle_ils_ont_vu
223-ex-DE-FI-FI-0-10-MR-F-quel_étonnant_programme_il_a_prévu	quel étonnant programme il a prévu !	103	wh-exclamative	delex	FI	F	MR	10	223																																								223-ex-DE-FI-FI-0-10-MR-F-quel_étonnant_programme_il_a_prévu
224-ex-OR-FI-FI-0-13-MR-F-quelle_délicieuse_omelette_le_serveur_a_apportée	quelle délicieuse omelette le serveur a apportée !	104	wh-exclamative	orig	FI	F	MR	13	224																																								224-ex-OR-FI-FI-0-13-MR-F-quelle_délicieuse_omelette_le_serveur_a_apportée
225-ex-OR-FI-FI-0-10-MR-F-quelle_nouvelle_excellente_elle_a_reçue	quelle nouvelle excellente elle a reçue !	105	wh-exclamative	orig	FI	F	MR	10	225																																								225-ex-OR-FI-FI-0-10-MR-F-quelle_nouvelle_excellente_elle_a_reçue
226-ex-OR-FI-FI-0-11-MR-F-quelle_personne_fabuleuse_il_a_épousée	quelle personne fabuleuse il a épousée !	106	wh-exclamative	orig	FI	F	MR	11	226																																								226-ex-OR-FI-FI-0-11-MR-F-quelle_personne_fabuleuse_il_a_épousée
227-ex-CL-FI-FI-0-7-MT-F-quelle_fin_curieuse_il_a_eu	quelle fin curieuse il a eu !	107	wh-exclamative	clair	FI	F	MT	7	227																																								227-ex-CL-FI-FI-0-7-MT-F-quelle_fin_curieuse_il_a_eu
228-ex-CL-FI-FI-0-15-MT-F-quelle_parfaite_introduction_le_doctorant_a_rédigée	quelle parfaite introduction le doctorant a rédigée !	108	wh-exclamative	clair	FI	F	MT	15	228																																								228-ex-CL-FI-FI-0-15-MT-F-quelle_parfaite_introduction_le_doctorant_a_rédigée
229-ex-DE-FI-FI-0-12-MT-F-quel_appétissant_repas_il_nous_a_préparé	quel appétissant repas il nous a préparé !	109	wh-exclamative	delex	FI	F	MT	12	229																																								229-ex-DE-FI-FI-0-12-MT-F-quel_appétissant_repas_il_nous_a_préparé
230-ex-DE-FI-FI-0-9-MT-F-quel_livre_ancien_marie_a_trouvé	quel livre ancien Marie a trouvé !	110	wh-exclamative	delex	FI	F	MT	9	230																																								230-ex-DE-FI-FI-0-9-MT-F-quel_livre_ancien_marie_a_trouvé
231-ex-DE-FI-FI-0-8-MT-F-quel_mauvais_livre_jérôme_a_lu	quel mauvais livre Jérôme a lu !	111	wh-exclamative	delex	FI	F	MT	8	231																																								231-ex-DE-FI-FI-0-8-MT-F-quel_mauvais_livre_jérôme_a_lu
232-ex-OR-FI-FI-0-13-MT-F-quelle_intelligente_élève_il_a_récompensée	quelle intelligente élève il a récompensée !	112	wh-exclamative	orig	FI	F	MT	13	232																																								232-ex-OR-FI-FI-0-13-MT-F-quelle_intelligente_élève_il_a_récompensée
233-ex-OR-FI-FI-0-10-MT-F-quelle_mignonne_sculpture_sophie_a_vendue	quelle mignonne sculpture Sophie a vendue !	113	wh-exclamative	orig	FI	F	MT	10	233																																								233-ex-OR-FI-FI-0-10-MT-F-quelle_mignonne_sculpture_sophie_a_vendue
234-ex-CL-FI-FI-0-11-SI-M-quel_garçon_adorable_elle_a_rencontré	quel garçon adorable elle a rencontré !	114	wh-exclamative	clair	FI	M	SI	11	234																																								234-ex-CL-FI-FI-0-11-SI-M-quel_garçon_adorable_elle_a_rencontré
235-ex-CL-FI-FI-0-9-SI-M-quelle_montagne_haute_ils_ont_creusée	quelle montagne haute ils ont creusée !	115	wh-exclamative	clair	FI	M	SI	9	235																																								235-ex-CL-FI-FI-0-9-SI-M-quelle_montagne_haute_ils_ont_creusée
236-ex-DE-FI-FI-0-11-SI-M-quel_énorme_bâtiment_il_a_construit	quel énorme bâtiment il a construit !	116	wh-exclamative	delex	FI	M	SI	11	236																																								236-ex-DE-FI-FI-0-11-SI-M-quel_énorme_bâtiment_il_a_construit
237-ex-DE-FI-FI-0-10-SI-M-quel_orage_violent_a_fait_peur_au_chien	quel orage violent a fait peur au chien !	117	wh-exclamative	delex	FI	M	SI	10	237																																								237-ex-DE-FI-FI-0-10-SI-M-quel_orage_violent_a_fait_peur_au_chien
238-ex-DE-FI-FI-0-11-SI-M-quel_professeur_charmant_ils_ont_décoré	quel professeur charmant ils ont décoré !	118	wh-exclamative	delex	FI	M	SI	11	238																																								238-ex-DE-FI-FI-0-11-SI-M-quel_professeur_charmant_ils_ont_décoré
239-ex-OR-FI-FI-0-11-SI-M-quelle_église_merveilleuse_ils_ont_visitée	quelle église merveilleuse ils ont visitée !	119	wh-exclamative	orig	FI	M	SI	11	239																																								239-ex-OR-FI-FI-0-11-SI-M-quelle_église_merveilleuse_ils_ont_visitée
240-ex-OR-FI-FI-0-12-SI-M-quelle_sorcière_méchante_le_héros_a_combattu	quelle sorcière méchante le héros a combattu !	120	wh-exclamative	orig	FI	M	SI	12	240																																								240-ex-OR-FI-FI-0-12-SI-M-quelle_sorcière_méchante_le_héros_a_combattu
